timestamp, x, y, z
0.5117595,-0.603000,4.376000,8.102000,9.227968,28.599985,97.845779
0.5217595,-0.603000,4.376000,8.102000,9.227968,28.599985,97.845779
0.5315539,-0.660000,4.386000,8.092000,9.227841,28.727989,98.557594
0.5315608,-0.651000,4.424000,7.929000,9.103000,29.421268,98.371109
0.5415608,-0.651000,4.424000,7.929000,9.103000,29.421268,98.371109
0.5515551,-0.641000,4.453000,7.690000,8.909331,30.329010,98.191338
0.5615417,-0.651000,4.510000,7.623000,8.881105,30.869390,98.213676
0.5615668,-0.612000,4.597000,7.690000,8.980147,31.092646,97.583214
0.5715668,-0.612000,4.597000,7.690000,8.980147,31.092646,97.583214
0.5715946,-0.632000,4.616000,7.738000,9.032360,31.052231,97.796181
0.5815946,-0.632000,4.616000,7.738000,9.032360,31.052231,97.796181
0.5816126,-0.794000,4.635000,7.805000,9.112172,31.068983,99.720718
0.5916126,-0.794000,4.635000,7.805000,9.112172,31.068983,99.720718
0.6016107,-0.919000,4.606000,7.853000,9.150377,30.883141,101.283615
0.6016701,-0.938000,4.616000,7.814000,9.123919,31.081892,101.486458
0.6116701,-0.938000,4.616000,7.814000,9.123919,31.081892,101.486458
0.6215269,-0.909000,4.644000,7.719000,9.054058,31.510340,101.074852
0.6216146,-0.957000,4.664000,7.881000,9.207546,31.137552,101.595497
0.6316146,-0.957000,4.664000,7.881000,9.207546,31.137552,101.595497
0.6316978,-0.996000,4.644000,8.054000,9.350169,30.528704,102.104866
0.6416978,-0.996000,4.644000,8.054000,9.350169,30.528704,102.104866
0.6515279,-0.967000,4.673000,8.016000,9.328895,30.765760,101.691399
0.6515303,-0.814000,4.750000,7.853000,9.213832,31.536676,99.724228
0.6615303,-0.814000,4.750000,7.853000,9.213832,31.536676,99.724228
0.6615428,-0.823000,4.769000,7.757000,9.142852,31.959513,99.791260
0.6715428,-0.823000,4.769000,7.757000,9.142852,31.959513,99.791260
0.6718759,-0.909000,4.750000,7.891000,9.255089,31.503086,100.833618
0.6818759,-0.909000,4.750000,7.891000,9.255089,31.503086,100.833618
0.6917448,-0.861000,4.788000,7.910000,9.286245,31.592295,100.194237
0.7015491,-0.756000,4.846000,7.968000,9.356509,31.613916,98.866951
0.7016446,-0.584000,4.903000,7.824000,9.251781,32.255665,96.792542
0.7116446,-0.584000,4.903000,7.824000,9.251781,32.255665,96.792542
0.7215211,-0.459000,5.056000,7.757000,9.270645,33.203896,95.187279
0.7215231,-0.459000,5.095000,7.939000,9.444439,32.796417,95.147781
0.7315231,-0.459000,5.095000,7.939000,9.444439,32.796417,95.147781
0.7315888,-0.411000,5.028000,8.274000,9.690655,31.371233,94.673096
0.7415888,-0.411000,5.028000,8.274000,9.690655,31.371233,94.673096
0.7515479,-0.430000,5.123000,8.552000,9.978313,31.012085,94.797890
0.7615139,-0.363000,5.047000,8.839000,10.184885,29.789715,94.113853
