1555750496662,-2.145,4.903,7.814
1555750496662,-2.145,4.903,7.814
1555750496663,-2.145,4.903,7.814
1555750496663,-2.145,4.903,7.814
1555750496663,-2.145,4.903,7.814
1555750496663,-2.145,4.903,7.814
1555750496672,-2.298,4.903,9.194
1555750496672,-2.298,4.903,9.194
1555750496684,-2.298,4.597,9.653
1555750496684,-2.298,4.597,9.653
1555750496692,0.153,4.137,9.96
1555750496708,-1.685,3.524,8.734
1555750496742,-2.145,3.677,8.887
1555750496743,-2.145,3.677,8.887
1555750496743,-1.685,3.677,9.194
1555750496743,-1.685,3.677,9.194
1555750496743,-0.919,3.677,9.653
1555750496747,-0.919,3.677,10.726
1555750496747,-0.919,3.677,10.726
1555750496753,-0.919,3.677,11.186
1555750496764,-0.919,3.064,11.339
1555750496764,-0.919,3.064,11.339
1555750496785,-1.225,4.137,10.419
1555750496785,-1.838,4.443,8.427
1555750496798,-1.225,4.75,9.5
1555750496798,-1.225,4.75,9.5
1555750496803,-1.072,3.524,8.887
1555750496812,-0.612,3.677,7.968
1555750496824,-0.612,3.677,6.742
1555750496824,-0.612,3.677,6.742
1555750496846,-0.612,2.758,8.581
1555750496846,0.0,3.217,8.427
1555750496846,0.0,3.217,8.427
1555750496853,-0.306,2.911,9.194
1555750496853,-0.306,2.911,9.194
1555750496863,-0.153,2.604,10.113
1555750496874,-0.153,2.451,8.887
1555750496883,-0.153,2.145,8.581
1555750496883,-0.153,2.145,8.581
1555750496898,0.459,1.838,9.5
1555750496899,0.459,1.838,9.5
1555750496964,0.459,1.838,10.113
1555750496964,0.459,1.838,10.573
1555750496964,0.459,2.911,10.113
1555750496964,0.459,2.911,10.113
1555750496964,0.0,3.217,9.347
1555750496964,0.0,3.217,9.347
1555750496964,-0.306,3.217,8.121
1555750496964,-0.306,3.217,9.04
1555750496964,-0.306,2.911,9.653
1555750496967,-0.306,2.911,9.653
1555750496994,0.0,2.758,9.807
1555750496994,0.306,2.758,9.807
1555750496994,0.306,2.758,9.807
1555750496994,0.306,2.298,10.266
1555750497003,0.306,2.298,11.032
1555750497003,0.306,2.298,11.032
1555750497013,0.306,2.604,11.186
1555750497013,0.306,2.604,11.186
1555750497022,0.306,2.758,11.186
1555750497033,-0.153,2.758,8.581
1555750497033,-0.153,2.758,8.581
1555750497048,-0.306,3.064,8.427
1555750497048,-0.306,3.064,8.427
1555750497054,-0.306,2.758,8.427
1555750497063,0.153,2.298,9.653
