1555750283484,-1.838,5.209,9.807
1555750283484,-1.838,5.209,9.807
1555750283484,-1.838,5.209,9.807
1555750283484,-1.838,5.209,9.807
1555750283484,-1.838,5.209,9.807
1555750283484,-1.838,5.209,9.807
1555750283495,-3.371,4.597,10.266
1555750283495,-3.371,4.597,10.266
1555750283508,-3.677,4.903,8.427
1555750283508,-3.677,4.903,8.427
1555750283514,-3.677,4.903,9.04
1555750283527,-3.677,4.903,8.581
1555750283527,-3.677,4.903,8.581
1555750283533,-0.919,3.83,9.653
1555750283533,-0.919,3.83,9.653
1555750283545,0.153,3.064,10.113
1555750283553,-0.612,2.758,10.113
1555750283553,-0.612,2.758,10.113
1555750283563,-0.306,2.758,10.879
1555750283563,-0.306,2.758,10.879
1555750283584,0.612,2.758,9.347
1555750283584,0.612,2.758,7.355
1555750283584,0.612,2.758,7.355
1555750283593,0.612,2.758,6.742
1555750283593,0.612,2.758,6.742
1555750283603,0.0,2.758,6.589
1555750283613,-0.612,2.758,10.573
1555750283623,-0.612,3.064,11.186
1555750283623,-0.612,3.064,11.186
1555750283632,0.459,3.524,8.427
1555750283643,-5.669,5.056,6.742
1555750283643,-5.669,5.056,6.742
1555750283661,-4.443,5.669,8.581
1555750283661,-4.443,5.669,8.581
1555750283665,-0.766,5.056,8.427
1555750283665,-0.766,5.056,8.427
1555750283674,1.532,3.984,7.968
1555750283689,2.145,3.217,6.742
1555750283740,0.612,3.524,6.129
1555750283740,0.612,3.524,6.129
1555750283742,0.0,3.83,8.887
1555750283742,0.766,3.83,11.492
1555750283742,0.766,3.83,11.492
1555750283742,1.225,3.064,12.565
1555750283742,0.306,3.064,13.024
1555750283742,0.306,3.064,13.024
1555750283758,-0.306,3.064,10.879
1555750283758,-0.306,3.064,10.879
1555750283767,-0.612,3.83,5.516
1555750283767,-0.612,3.83,5.516
1555750283770,-0.612,3.83,5.516
1555750283773,0.766,3.524,5.516
1555750283799,0.919,3.83,8.427
1555750283799,0.919,3.83,8.427
1555750283799,0.919,3.83,10.266
1555750283799,0.919,3.83,10.266
1555750283803,1.225,3.217,11.492
1555750283803,1.225,3.217,11.492
1555750283815,0.153,3.217,11.799
1555750283816,0.153,3.217,11.799
1555750283842,-0.612,3.217,10.419
1555750283842,-1.685,3.217,6.895
1555750283842,-1.685,3.217,6.895
1555750283844,-1.838,4.443,5.669
1555750283844,-1.838,4.443,5.669
1555750283856,-0.612,4.137,5.976
1555750283856,-0.612,4.137,5.976
1555750283863,0.153,3.83,6.895
1555750283872,1.225,3.83,7.355
1555750283883,1.992,3.371,7.661
1555750283884,1.992,3.371,7.661
1555750283892,0.306,3.217,8.121
1555750283905,-0.153,3.217,9.807
1555750283905,-0.153,3.217,9.807
1555750283916,-0.306,2.604,10.726
1555750283916,-0.306,2.604,10.726
1555750283923,0.459,3.524,10.266
1555750283932,1.225,3.83,10.266
1555750283943,1.225,3.83,8.887
1555750283943,1.225,3.83,8.887
1555750283971,0.612,3.83,7.814
1555750283971,0.153,3.83,8.121
1555750283974,0.459,3.83,9.194
1555750283974,0.459,3.83,9.194
1555750283983,-0.306,3.524,10.113
1555750283983,-0.306,3.524,10.113
1555750283992,-0.306,3.524,9.194
1555750284002,0.612,3.217,9.04
1555750284013,1.838,3.064,9.807
1555750284013,1.838,3.064,9.807
1555750284022,3.217,3.524,9.347
1555750284039,2.911,3.677,8.734
1555750284043,1.992,3.677,8.121
1555750284043,1.992,3.677,8.121
1555750284053,0.459,3.677,8.274
1555750284053,0.459,3.677,8.274
1555750284064,0.153,3.677,9.04
1555750284072,-0.459,3.677,9.04
1555750284082,-0.612,3.677,9.04
1555750284083,-0.612,3.677,9.04
1555750284092,-0.919,3.677,8.581
1555750284112,-1.992,3.677,7.814
1555750284112,-1.992,3.677,7.814
1555750284113,-1.992,4.75,8.427
1555750284113,-1.992,4.75,8.427
1555750284123,-0.612,4.903,9.347
1555750284123,-0.612,4.903,9.347
1555750284132,1.532,3.83,10.726
1555750284143,1.992,3.677,10.573
1555750284143,1.992,3.677,10.573
1555750284153,1.225,3.677,10.879
1555750284153,1.225,3.677,10.879
1555750284177,0.153,3.677,10.266
1555750284177,-0.766,3.677,9.807
1555750284177,-0.766,3.677,9.807
1555750284214,-1.225,3.677,9.653
1555750284214,-1.225,3.677,9.653
1555750284214,-0.766,3.677,8.427
1555750284214,0.0,4.137,8.887
1555750284214,0.306,3.83,9.653
1555750284223,1.992,3.984,10.113
1555750284223,1.992,3.984,10.113
1555750284262,1.532,3.984,10.266
1555750284262,0.919,3.984,10.726
1555750284262,0.919,3.984,10.726
1555750284262,0.306,3.984,11.032
1555750284266,-0.766,3.677,10.573
1555750284266,-0.766,3.677,10.573
1555750284273,-0.919,3.677,9.807
1555750284283,-0.153,3.677,9.194
1555750284304,1.379,3.984,9.194
1555750284304,1.379,3.984,9.194
1555750284306,1.685,4.29,9.5
1555750284313,1.532,4.443,9.653
1555750284323,1.532,4.443,9.653
1555750284323,1.532,4.443,9.653
1555750284332,1.072,3.524,8.887
1555750284344,0.612,3.217,8.274
1555750284344,0.612,3.217,8.274
1555750284353,0.459,2.758,8.121
1555750284355,0.459,2.758,8.121
1555750284362,0.919,2.604,8.121
1555750284381,1.072,2.911,7.814
1555750284381,1.072,2.911,7.814
1555750284385,2.298,3.217,7.968
1555750284393,1.992,2.911,8.427
1555750284407,0.919,2.145,9.04
1555750284407,0.919,2.145,9.04
1555750284412,0.306,1.532,9.96
1555750284426,-1.685,0.766,11.645
1555750284427,-1.685,0.766,11.645
1555750284433,-1.838,0.306,14.863
1555750284484,-1.379,0.459,15.783
1555750284484,-1.379,0.459,15.783
1555750284484,-0.919,0.459,16.242
1555750284484,0.0,0.459,15.783
1555750284484,0.612,0.459,13.331
1555750284485,0.919,0.459,12.258
1555750284485,0.919,0.459,12.258
1555750284507,1.225,0.459,11.339
1555750284513,1.225,0.459,11.339
1555750284513,1.992,0.766,11.032
1555750284513,1.838,0.919,10.266
1555750284558,1.225,1.225,9.194
1555750284559,1.225,1.225,9.194
1555750284559,0.919,1.838,8.427
1555750284559,0.919,1.838,8.427
1555750284559,0.153,1.992,7.661
1555750284559,0.153,1.992,7.661
1555750284559,0.153,1.992,7.048
1555750284562,0.153,1.992,7.048
1555750284563,-0.153,2.604,6.895
1555750284620,-0.306,3.217,7.202
1555750284620,-0.306,3.217,7.202
1555750284620,-0.612,3.371,7.814
1555750284620,-1.838,3.371,8.427
1555750284620,-1.838,3.371,8.427
1555750284620,-2.145,2.911,8.581
1555750284620,-1.685,2.145,8.581
1555750284623,-1.072,1.532,8.581
1555750284630,-1.072,1.532,8.581
1555750284681,0.153,1.225,8.581
1555750284681,0.153,0.919,9.04
1555750284681,0.153,0.919,9.04
1555750284681,0.153,0.459,9.194
1555750284681,0.153,0.766,9.194
1555750284681,0.153,0.766,9.653
1555750284686,0.153,1.838,10.419
1555750284686,0.153,1.838,10.419
1555750284693,-0.306,2.451,11.186
1555750284703,-0.919,3.064,11.186
1555750284703,-0.919,3.064,11.186
1555750284753,-1.685,3.064,10.726
1555750284753,-2.145,3.064,8.734
1555750284753,-2.145,3.064,8.734
1555750284753,-2.145,2.758,8.274
1555750284753,-2.145,2.758,8.274
1555750284753,-1.072,2.604,8.274
1555750284753,-1.072,2.604,8.274
1555750284754,-1.379,2.604,8.581
1555750284799,-2.145,3.217,13.024
1555750284799,-2.145,3.217,13.024
1555750284799,-3.064,3.217,15.629
1555750284800,-4.29,3.83,17.315
1555750284800,-5.056,3.524,17.315
1555750284800,-5.056,3.524,17.315
1555750284804,-3.677,3.064,15.629
1555750284805,-3.677,3.064,15.629
1555750284817,-1.532,1.532,14.557
1555750284817,-1.532,1.532,14.557
1555750284823,-0.153,1.379,12.565
1555750284833,2.145,1.379,10.266
1555750284833,2.145,1.379,10.266
1555750284856,3.677,0.766,5.976
1555750284856,5.209,0.306,5.363
1555750284863,5.822,0.306,5.363
1555750284873,4.443,0.766,6.129
1555750284873,4.443,0.766,6.129
1555750284883,3.217,1.532,6.895
1555750284894,2.298,1.838,6.435
1555750284895,2.298,1.838,6.435
1555750284902,1.838,1.685,5.822
1555750284955,1.532,1.685,4.29
1555750284955,1.532,1.685,4.29
1555750284955,4.29,1.379,2.911
1555750284955,4.29,2.145,2.911
1555750284955,5.669,2.298,2.911
1555750284959,4.903,1.532,2.298
1555750284959,4.903,1.532,2.298
1555750284962,4.903,1.532,1.685
1555750284976,4.29,1.532,0.919
1555750284976,4.29,1.532,0.919
1555750284982,1.685,2.145,1.685
1555750284983,1.685,2.145,1.685
1555750284993,0.0,2.451,3.217
1555750285002,-1.685,1.685,8.427
1555750285012,1.685,2.451,7.048
1555750285013,1.685,2.451,7.048
1555750285022,3.524,1.685,6.129
1555750285032,-8.427,2.298,7.355
1555750285034,-8.427,2.298,7.355
1555750285042,-11.645,13.178,10.879
1555750285043,-11.645,13.178,10.879
1555750285052,2.298,7.048,8.121
1555750285062,6.895,5.976,12.258
1555750285062,6.895,5.976,12.258
1555750285072,6.129,3.984,10.573
1555750285082,4.137,4.597,5.669
1555750285083,4.137,4.597,5.669
1555750285092,2.145,11.339,5.669
1555750285102,0.306,6.742,6.589
1555750285112,4.443,3.371,6.129
1555750285122,4.29,1.685,7.661
1555750285133,6.895,-3.064,9.653
1555750285133,6.895,-3.064,9.653
1555750285142,7.048,-5.822,7.661
1555750285152,5.976,-7.508,7.048
1555750285152,5.976,-7.508,7.048
1555750285163,5.976,-8.427,9.5
1555750285163,5.976,-8.427,9.5
1555750285172,5.516,-8.274,8.887
1555750285182,4.137,-7.814,7.661
1555750285192,1.992,-6.589,7.355
1555750285202,0.766,-4.903,6.435
1555750285202,0.766,-4.903,6.435
1555750285212,0.153,-3.217,7.661
1555750285212,0.153,-3.217,7.661
1555750285222,0.919,-1.379,11.645
1555750285222,0.919,-1.379,11.645
1555750285233,4.443,-1.992,11.032
1555750285235,4.443,-1.992,11.032
1555750285242,3.984,-3.83,11.952
1555750285252,4.29,-7.968,11.186
1555750285252,4.29,-7.968,11.186
1555750285262,5.209,-8.121,11.799
1555750285272,4.903,-6.895,11.645
1555750285282,3.83,-4.75,10.266
1555750285282,3.83,-4.75,10.266
1555750285292,4.443,-3.524,10.879
1555750285293,4.443,-3.524,10.879
1555750285302,5.822,-3.984,14.097
1555750285312,5.209,-4.597,14.404
1555750285322,2.758,-3.217,14.71
1555750285332,0.919,-1.838,13.791
1555750285332,0.919,-1.838,13.791
1555750285342,0.459,2.145,12.565
1555750285352,0.766,2.758,12.105
1555750285352,0.766,2.758,12.105
1555750285362,2.145,2.604,9.807
1555750285362,2.145,2.604,9.807
1555750285372,2.911,3.524,7.968
1555750285382,3.217,6.895,6.129
1555750285392,2.451,7.508,5.056
1555750285402,1.379,7.968,5.363
1555750285412,-0.153,8.581,7.661
1555750285422,-1.225,8.734,9.807
1555750285422,-1.225,8.734,9.807
1555750285432,-1.072,8.734,10.879
1555750285442,-1.992,9.653,13.331
1555750285452,-2.451,10.879,11.339
1555750285462,-2.145,11.032,8.581
1555750285472,-0.612,10.573,8.427
1555750285472,-0.612,10.573,8.427
1555750285482,0.0,9.96,8.734
1555750285492,0.153,9.653,8.734
1555750285502,0.459,9.807,8.274
1555750285502,0.459,9.807,8.274
