1557149569317,3.984,2.451,6.435
1557149569317,3.984,2.451,6.435
1557149569317,3.217,2.911,7.202
1557149569317,2.145,3.217,7.661
1557149569321,2.758,2.911,7.968
1557149569321,2.758,2.911,7.968
1557149569330,1.992,2.451,8.887
1557149569330,1.992,2.451,8.887
1557149569340,1.532,2.145,8.887
1557149569349,2.145,1.992,8.887
1557149569370,2.145,1.992,8.581
1557149569371,2.145,1.992,8.581
1557149569371,2.145,2.451,7.814
1557149569371,2.145,2.451,7.814
1557149569379,1.685,3.371,7.355
1557149569394,0.0,3.524,7.202
1557149569394,0.0,3.524,7.202
1557149569401,-0.306,3.524,7.202
1557149569401,-0.306,3.524,7.202
1557149569410,-0.612,4.137,7.202
1557149569426,0.153,3.984,7.202
1557149569426,0.153,3.984,7.202
1557149569429,1.532,3.984,7.202
1557149569440,2.145,3.677,7.202
1557149569440,2.145,3.677,7.202
1557149569449,2.758,3.064,7.202
1557149569460,2.758,2.911,7.202
1557149569460,2.758,2.911,7.202
1557149569469,2.145,2.911,7.202
1557149569479,1.379,3.677,7.661
1557149569481,1.379,3.677,7.661
1557149569500,0.459,5.209,7.814
1557149569500,0.459,5.209,7.814
1557149569503,-0.612,5.363,7.814
1557149569503,-0.612,5.363,7.814
1557149569510,-0.612,5.363,8.887
1557149569519,-0.153,5.056,9.04
1557149569529,0.306,4.29,9.653
1557149569530,0.306,4.29,9.653
1557149569540,1.838,3.83,10.266
1557149569541,1.838,3.83,10.266
1557149569559,1.992,3.677,10.879
1557149569559,1.992,3.677,10.879
1557149569561,1.685,3.677,11.492
1557149569561,1.685,3.677,11.492
1557149569570,1.379,3.677,11.492
1557149569579,0.766,3.984,11.492
1557149569590,0.766,4.137,10.879
1557149569590,0.766,4.137,10.879
1557149569600,0.766,4.137,10.573
1557149569601,0.766,4.137,10.573
1557149569617,0.766,4.597,10.573
1557149569620,1.225,4.597,10.113
1557149569620,1.225,4.597,10.113
1557149569630,1.379,4.597,9.96
